"Lake","Parameter","Value"
"Sc","T_C",8.834
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3078
"Sc","EC25_uScm",477.626
"Sc","Density_kgm3",1000.088
"Sc","Chla_ugL",1.99
"Sc","Turbidity_FTU",2.53
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.011
"Sc","Depth_m",26.1
"Sc","T_C",8.823
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3079
"Sc","EC25_uScm",477.997
"Sc","Density_kgm3",1000.09
"Sc","Chla_ugL",1.99
"Sc","Turbidity_FTU",2.5
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.01
"Sc","Depth_m",26.2
"Sc","T_C",8.826
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3079
"Sc","EC25_uScm",477.947
"Sc","Density_kgm3",1000.09
"Sc","Chla_ugL",2.02
"Sc","Turbidity_FTU",2.46
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.01
"Sc","Depth_m",26.3
"Sc","T_C",8.824
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3074
"Sc","EC25_uScm",477.272
"Sc","Density_kgm3",1000.09
"Sc","Chla_ugL",1.99
"Sc","Turbidity_FTU",2.55
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.01
"Sc","Depth_m",26.4
"Sc","T_C",8.823
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",477.531
"Sc","Density_kgm3",1000.091
"Sc","Chla_ugL",1.94
"Sc","Turbidity_FTU",2.42
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.01
"Sc","Depth_m",26.5
"Sc","T_C",8.81
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3074
"Sc","EC25_uScm",477.491
"Sc","Density_kgm3",1000.092
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.43
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",26.6
"Sc","T_C",8.81
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3074
"Sc","EC25_uScm",477.52
"Sc","Density_kgm3",1000.093
"Sc","Chla_ugL",2.1
"Sc","Turbidity_FTU",2.56
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.01
"Sc","Depth_m",26.7
"Sc","T_C",8.805
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",477.768
"Sc","Density_kgm3",1000.094
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.42
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",26.8
"Sc","T_C",8.807
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",477.927
"Sc","Density_kgm3",1000.094
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.36
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",26.9
"Sc","T_C",8.805
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",477.806
"Sc","Density_kgm3",1000.095
"Sc","Chla_ugL",2.04
"Sc","Turbidity_FTU",2.48
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.01
"Sc","Depth_m",27
"Sc","T_C",8.802
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",477.837
"Sc","Density_kgm3",1000.095
"Sc","Chla_ugL",2.02
"Sc","Turbidity_FTU",2.45
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",27.1
"Sc","T_C",8.8
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",478.052
"Sc","Density_kgm3",1000.096
"Sc","Chla_ugL",2.02
"Sc","Turbidity_FTU",2.43
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",27.2
"Sc","T_C",8.801
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3078
"Sc","EC25_uScm",478.181
"Sc","Density_kgm3",1000.096
"Sc","Chla_ugL",2.04
"Sc","Turbidity_FTU",2.5
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",27.3
"Sc","T_C",8.799
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3078
"Sc","EC25_uScm",478.268
"Sc","Density_kgm3",1000.097
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.48
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",27.4
"Sc","T_C",8.804
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",477.985
"Sc","Density_kgm3",1000.097
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.48
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",27.5
"Sc","T_C",8.797
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",478.078
"Sc","Density_kgm3",1000.098
"Sc","Chla_ugL",2.02
"Sc","Turbidity_FTU",2.49
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",27.6
"Sc","T_C",8.792
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",477.968
"Sc","Density_kgm3",1000.099
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.42
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",27.7
"Sc","T_C",8.797
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",477.891
"Sc","Density_kgm3",1000.099
"Sc","Chla_ugL",2.03
"Sc","Turbidity_FTU",2.43
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",27.8
"Sc","T_C",8.793
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",477.845
"Sc","Density_kgm3",1000.1
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.42
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",27.9
"Sc","T_C",8.795
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",478.032
"Sc","Density_kgm3",1000.1
"Sc","Chla_ugL",1.99
"Sc","Turbidity_FTU",2.43
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",28
"Sc","T_C",8.791
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",478.156
"Sc","Density_kgm3",1000.101
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.41
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",28.1
"Sc","T_C",8.79
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",477.946
"Sc","Density_kgm3",1000.101
"Sc","Chla_ugL",2.03
"Sc","Turbidity_FTU",2.45
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",28.2
"Sc","T_C",8.795
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",477.994
"Sc","Density_kgm3",1000.102
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.43
"Sc","DO_pc",0.06
"Sc","DO_mgL",0.007
"Sc","Depth_m",28.3
"Sc","T_C",8.792
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",477.917
"Sc","Density_kgm3",1000.102
"Sc","Chla_ugL",1.99
"Sc","Turbidity_FTU",2.41
"Sc","DO_pc",0.06
"Sc","DO_mgL",0.007
"Sc","Depth_m",28.4
"Sc","T_C",8.793
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",478.068
"Sc","Density_kgm3",1000.103
"Sc","Chla_ugL",2.02
"Sc","Turbidity_FTU",2.43
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",28.5
"Sc","T_C",8.79
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",478.156
"Sc","Density_kgm3",1000.103
"Sc","Chla_ugL",2.06
"Sc","Turbidity_FTU",2.46
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",28.6
"Sc","T_C",8.792
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",478.167
"Sc","Density_kgm3",1000.104
"Sc","Chla_ugL",2.07
"Sc","Turbidity_FTU",2.43
"Sc","DO_pc",0.06
"Sc","DO_mgL",0.007
"Sc","Depth_m",28.7
"Sc","T_C",8.788
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",478.231
"Sc","Density_kgm3",1000.104
"Sc","Chla_ugL",2.07
"Sc","Turbidity_FTU",2.45
"Sc","DO_pc",0.06
"Sc","DO_mgL",0.007
"Sc","Depth_m",28.8
"Sc","T_C",8.776
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",478.516
"Sc","Density_kgm3",1000.106
"Sc","Chla_ugL",2.05
"Sc","Turbidity_FTU",2.45
"Sc","DO_pc",0.06
"Sc","DO_mgL",0.007
"Sc","Depth_m",28.9
"Sc","T_C",8.773
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3078
"Sc","EC25_uScm",478.685
"Sc","Density_kgm3",1000.107
"Sc","Chla_ugL",2.05
"Sc","Turbidity_FTU",2.32
"Sc","DO_pc",0.06
"Sc","DO_mgL",0.006
"Sc","Depth_m",29
"Sc","T_C",8.763
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3078
"Sc","EC25_uScm",478.774
"Sc","Density_kgm3",1000.108
"Sc","Chla_ugL",2.09
"Sc","Turbidity_FTU",2.46
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",29.1
"Sc","T_C",8.76
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3078
"Sc","EC25_uScm",478.882
"Sc","Density_kgm3",1000.109
"Sc","Chla_ugL",2.08
"Sc","Turbidity_FTU",2.39
"Sc","DO_pc",0.06
"Sc","DO_mgL",0.007
"Sc","Depth_m",29.2
"Sc","T_C",8.73
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3081
"Sc","EC25_uScm",479.809
"Sc","Density_kgm3",1000.112
"Sc","Chla_ugL",2.11
"Sc","Turbidity_FTU",2.39
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",29.3
"Sc","T_C",8.69
"Sc","Salinity",0.216
"Sc","Cond_uScm",0.3091
"Sc","EC25_uScm",482.149
"Sc","Density_kgm3",1000.116
"Sc","Chla_ugL",2.25
"Sc","Turbidity_FTU",2.59
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",29.4
"Sc","T_C",8.66
"Sc","Salinity",0.217
"Sc","Cond_uScm",0.3098
"Sc","EC25_uScm",483.734
"Sc","Density_kgm3",1000.119
"Sc","Chla_ugL",2.29
"Sc","Turbidity_FTU",2.68
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",29.5
"Sc","T_C",8.651
"Sc","Salinity",0.217
"Sc","Cond_uScm",0.3099
"Sc","EC25_uScm",483.979
"Sc","Density_kgm3",1000.12
"Sc","Chla_ugL",2.55
"Sc","Turbidity_FTU",3.83
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",29.6
"Sc","T_C",8.65
"Sc","Salinity",0.225
"Sc","Cond_uScm",0.3209
"Sc","EC25_uScm",501.232
"Sc","Density_kgm3",1000.127
"Sc","Chla_ugL",2.88
"Sc","Turbidity_FTU",56.95
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
