"Lake","Parameter","Value"
"St","Density_kgm3",1000.2
"St","Chla_ugL",0.61
"St","Turbidity_FTU",4.06
"St","DO_pc",4.49
"St","DO_mgL",0.557
"St","Depth_m",29.7
"St","T_C",5.858
"St","Salinity",0.138
"St","Cond_uScm",0.1856
"St","EC25_uScm",320.597
"St","Density_kgm3",1000.2
"St","Chla_ugL",0.6
"St","Turbidity_FTU",4.13
"St","DO_pc",3.65
"St","DO_mgL",0.453
"St","Depth_m",29.8
"St","T_C",5.861
"St","Salinity",0.138
"St","Cond_uScm",0.1855
"St","EC25_uScm",320.419
"St","Density_kgm3",1000.201
"St","Chla_ugL",0.62
"St","Turbidity_FTU",4.22
"St","DO_pc",3.41
"St","DO_mgL",0.423
"St","Depth_m",29.9
"St","T_C",5.859
"St","Salinity",0.138
"St","Cond_uScm",0.1855
"St","EC25_uScm",320.459
"St","Density_kgm3",1000.201
"St","Chla_ugL",0.59
"St","Turbidity_FTU",4.13
"St","DO_pc",3.19
"St","DO_mgL",0.396
"St","Depth_m",30
"St","T_C",5.857
"St","Salinity",0.138
"St","Cond_uScm",0.1855
"St","EC25_uScm",320.528
"St","Density_kgm3",1000.202
"St","Chla_ugL",0.66
"St","Turbidity_FTU",4.22
"St","DO_pc",2.89
"St","DO_mgL",0.359
"St","Depth_m",30.1
"St","T_C",5.857
"St","Salinity",0.138
"St","Cond_uScm",0.1856
"St","EC25_uScm",320.569
"St","Density_kgm3",1000.202
"St","Chla_ugL",0.68
"St","Turbidity_FTU",4.68
"St","DO_pc",2.65
"St","DO_mgL",0.33
"St","Depth_m",30.2
"St","T_C",5.857
"St","Salinity",0.138
"St","Cond_uScm",0.1856
"St","EC25_uScm",320.619
"St","Density_kgm3",1000.203
"St","Chla_ugL",0.63
"St","Turbidity_FTU",4.33
"St","DO_pc",2.45
"St","DO_mgL",0.304
"St","Depth_m",30.3
"St","T_C",5.855
"St","Salinity",0.138
"St","Cond_uScm",0.1856
"St","EC25_uScm",320.6
"St","Density_kgm3",1000.203
"St","Chla_ugL",0.63
"St","Turbidity_FTU",4.29
"St","DO_pc",2.23
"St","DO_mgL",0.277
"St","Depth_m",30.4
"St","T_C",5.857
"St","Salinity",0.138
"St","Cond_uScm",0.1856
"St","EC25_uScm",320.622
"St","Density_kgm3",1000.204
"St","Chla_ugL",0.63
"St","Turbidity_FTU",4.23
"St","DO_pc",1.94
"St","DO_mgL",0.241
"St","Depth_m",30.5
"St","T_C",5.855
"St","Salinity",0.138
"St","Cond_uScm",0.1856
"St","EC25_uScm",320.614
"St","Density_kgm3",1000.204
"St","Chla_ugL",0.62
"St","Turbidity_FTU",4.25
"St","DO_pc",1.74
"St","DO_mgL",0.217
"St","Depth_m",30.6
"St","T_C",5.856
"St","Salinity",0.138
"St","Cond_uScm",0.1856
"St","EC25_uScm",320.642
"St","Density_kgm3",1000.205
"St","Chla_ugL",0.63
"St","Turbidity_FTU",4.33
"St","DO_pc",1.56
"St","DO_mgL",0.194
"St","Depth_m",30.7
"St","T_C",5.858
"St","Salinity",0.138
"St","Cond_uScm",0.1856
"St","EC25_uScm",320.584
"St","Density_kgm3",1000.205
"St","Chla_ugL",0.65
"St","Turbidity_FTU",4.37
"St","DO_pc",1.41
"St","DO_mgL",0.175
"St","Depth_m",30.8
"St","T_C",5.858
"St","Salinity",0.138
"St","Cond_uScm",0.1856
"St","EC25_uScm",320.589
"St","Density_kgm3",1000.206
"St","Chla_ugL",0.63
"St","Turbidity_FTU",4.29
"St","DO_pc",1.31
"St","DO_mgL",0.163
"St","Depth_m",30.9
"St","T_C",5.857
"St","Salinity",0.138
"St","Cond_uScm",0.1857
"St","EC25_uScm",320.828
"St","Density_kgm3",1000.206
"St","Chla_ugL",0.67
"St","Turbidity_FTU",4.44
"St","DO_pc",1.12
"St","DO_mgL",0.139
"St","Depth_m",31
"St","T_C",5.858
"St","Salinity",0.138
"St","Cond_uScm",0.1858
"St","EC25_uScm",320.915
"St","Density_kgm3",1000.207
"St","Chla_ugL",0.67
"St","Turbidity_FTU",4.09
"St","DO_pc",1.01
"St","DO_mgL",0.126
"St","Depth_m",31.1
"St","T_C",5.854
"St","Salinity",0.138
"St","Cond_uScm",0.1859
"St","EC25_uScm",321.201
"St","Density_kgm3",1000.207
"St","Chla_ugL",0.66
"St","Turbidity_FTU",3.95
"St","DO_pc",0.91
"St","DO_mgL",0.113
"St","Depth_m",31.2
"St","T_C",5.854
"St","Salinity",0.138
"St","Cond_uScm",0.1859
"St","EC25_uScm",321.232
"St","Density_kgm3",1000.208
"St","Chla_ugL",0.66
"St","Turbidity_FTU",3.65
"St","DO_pc",0.81
"St","DO_mgL",0.101
"St","Depth_m",31.3
"St","T_C",5.855
"St","Salinity",0.138
"St","Cond_uScm",0.186
"St","EC25_uScm",321.328
"St","Density_kgm3",1000.208
"St","Chla_ugL",0.68
"St","Turbidity_FTU",3.55
"St","DO_pc",0.7
"St","DO_mgL",0.087
"St","Depth_m",31.4
"St","T_C",5.856
"St","Salinity",0.138
"St","Cond_uScm",0.186
"St","EC25_uScm",321.363
"St","Density_kgm3",1000.209
"St","Chla_ugL",0.73
"St","Turbidity_FTU",3.53
"St","DO_pc",0.65
"St","DO_mgL",0.081
"St","Depth_m",31.5
"St","T_C",5.855
"St","Salinity",0.139
"St","Cond_uScm",0.1862
"St","EC25_uScm",321.656
"St","Density_kgm3",1000.209
"St","Chla_ugL",0.7
"St","Turbidity_FTU",3.34
"St","DO_pc",0.59
"St","DO_mgL",0.073
"St","Depth_m",31.6
"St","T_C",5.854
"St","Salinity",0.139
"St","Cond_uScm",0.1863
"St","EC25_uScm",321.896
"St","Density_kgm3",1000.21
"St","Chla_ugL",0.71
"St","Turbidity_FTU",3.2
"St","DO_pc",0.52
"St","DO_mgL",0.065
"St","Depth_m",31.7
"St","T_C",5.854
"St","Salinity",0.139
"St","Cond_uScm",0.1865
"St","EC25_uScm",322.145
"St","Density_kgm3",1000.211
"St","Chla_ugL",0.75
"St","Turbidity_FTU",3.26
"St","DO_pc",0.47
"St","DO_mgL",0.058
"St","Depth_m",31.8
"St","T_C",5.855
"St","Salinity",0.139
"St","Cond_uScm",0.1866
"St","EC25_uScm",322.346
"St","Density_kgm3",1000.211
"St","Chla_ugL",0.75
"St","Turbidity_FTU",3.2
"St","DO_pc",0.42
"St","DO_mgL",0.052
"St","Depth_m",31.9
"St","T_C",5.853
"St","Salinity",0.139
"St","Cond_uScm",0.1866
"St","EC25_uScm",322.479
"St","Density_kgm3",1000.212
"St","Chla_ugL",0.75
"St","Turbidity_FTU",3.27
"St","DO_pc",0.34
"St","DO_mgL",0.042
"St","Depth_m",32
"St","T_C",5.85
"St","Salinity",0.139
"St","Cond_uScm",0.1867
"St","EC25_uScm",322.615
"St","Density_kgm3",1000.212
"St","Chla_ugL",0.79
"St","Turbidity_FTU",3.33
"St","DO_pc",0.33
"St","DO_mgL",0.041
"St","Depth_m",32.1
"St","T_C",5.85
"St","Salinity",0.139
"St","Cond_uScm",0.1867
"St","EC25_uScm",322.607
"St","Density_kgm3",1000.213
"St","Chla_ugL",0.77
"St","Turbidity_FTU",3.31
"St","DO_pc",0.33
"St","DO_mgL",0.041
"St","Depth_m",32.2
"St","T_C",5.85
"St","Salinity",0.139
"St","Cond_uScm",0.1867
"St","EC25_uScm",322.669
"St","Density_kgm3",1000.213
"St","Chla_ugL",0.77
"St","Turbidity_FTU",3.42
"St","DO_pc",0.31
"St","DO_mgL",0.039
"St","Depth_m",32.3
"St","T_C",5.851
"St","Salinity",0.139
"St","Cond_uScm",0.1868
"St","EC25_uScm",322.775
"St","Density_kgm3",1000.214
"St","Chla_ugL",0.83
"St","Turbidity_FTU",3.72
"St","DO_pc",0.28
"St","DO_mgL",0.035
"St","Depth_m",32.4
"St","T_C",5.849
"St","Salinity",0.139
"St","Cond_uScm",0.1868
"St","EC25_uScm",322.794
"St","Density_kgm3",1000.214
"St","Chla_ugL",0.87
"St","Turbidity_FTU",3.6
"St","DO_pc",0.26
"St","DO_mgL",0.032
"St","Depth_m",32.5
"St","T_C",5.848
"St","Salinity",0.139
"St","Cond_uScm",0.1868
"St","EC25_uScm",322.899
"St","Density_kgm3",1000.215
"St","Chla_ugL",0.85
"St","Turbidity_FTU",3.55
"St","DO_pc",0.25
"St","DO_mgL",0.031
"St","Depth_m",32.6
"St","T_C",5.855
"St","Salinity",0.139
"St","Cond_uScm",0.1869
"St","EC25_uScm",322.924
"St","Density_kgm3",1000.215
"St","Chla_ugL",0.79
"St","Turbidity_FTU",3.42
"St","DO_pc",0.24
"St","DO_mgL",0.029
"St","Depth_m",32.7
"St","T_C",5.856
"St","Salinity",0.139
"St","Cond_uScm",0.1869
"St","EC25_uScm",322.872
"St","Density_kgm3",1000.216
"St","Chla_ugL",0.83
"St","Turbidity_FTU",3.56
"St","DO_pc",0.23
"St","DO_mgL",0.029
"St","Depth_m",32.8
"St","T_C",5.853
"St","Salinity",0.139
"St","Cond_uScm",0.1869
"St","EC25_uScm",322.971
"St","Density_kgm3",1000.216
"St","Chla_ugL",0.82
"St","Turbidity_FTU",3.66
"St","DO_pc",0.23
"St","DO_mgL",0.029
"St","Depth_m",32.9
"St","T_C",5.852
"St","Salinity",0.139
"St","Cond_uScm",0.187
"St","EC25_uScm",323.093
"St","Density_kgm3",1000.217
"St","Chla_ugL",0.82
"St","Turbidity_FTU",3.69
"St","DO_pc",0.23
"St","DO_mgL",0.029
"St","Depth_m",33
"St","T_C",5.847
"St","Salinity",0.139
"St","Cond_uScm",0.187
"St","EC25_uScm",323.139
"St","Density_kgm3",1000.217
"St","Chla_ugL",0.8
"St","Turbidity_FTU",3.7
"St","DO_pc",0.22
"St","DO_mgL",0.027
"St","Depth_m",33.1
"St","T_C",5.852
"St","Salinity",0.139
"St","Cond_uScm",0.187
"St","EC25_uScm",323.182
"St","Density_kgm3",1000.218
"St","Chla_ugL",0.8
"St","Turbidity_FTU",3.76
"St","DO_pc",0.22
"St","DO_mgL",0.027
"St","Depth_m",33.2
"St","T_C",5.85
"St","Salinity",0.139
"St","Cond_uScm",0.1872
"St","EC25_uScm",323.478
"St","Density_kgm3",1000.218
"St","Chla_ugL",0.83
"St","Turbidity_FTU",3.91
"St","DO_pc",0.21
"St","DO_mgL",0.026
"St","Depth_m",33.3
"St","T_C",5.847
"St","Salinity",0.139
"St","Cond_uScm",0.1873
"St","EC25_uScm",323.65
"St","Density_kgm3",1000.219
"St","Chla_ugL",0.85
"St","Turbidity_FTU",4.01
"St","DO_pc",0.21
"St","DO_mgL",0.026
"St","Depth_m",33.4
"St","T_C",5.842
"St","Salinity",0.139
"St","Cond_uScm",0.1873
"St","EC25_uScm",323.76
"St","Density_kgm3",1000.22
"St","Chla_ugL",0.83
"St","Turbidity_FTU",4.05
"St","DO_pc",0.19
"St","DO_mgL",0.024
"St","Depth_m",33.5
"St","T_C",5.843
"St","Salinity",0.14
"St","Cond_uScm",0.1874
"St","EC25_uScm",323.924
"St","Density_kgm3",1000.22
"St","Chla_ugL",0.87
"St","Turbidity_FTU",4.26
"St","DO_pc",0.19
"St","DO_mgL",0.024
"St","Depth_m",33.6
"St","T_C",5.842
"St","Salinity",0.14
"St","Cond_uScm",0.1875
"St","EC25_uScm",324.15
"St","Density_kgm3",1000.221
"St","Chla_ugL",0.9
"St","Turbidity_FTU",4.36
"St","DO_pc",0.2
"St","DO_mgL",0.024
"St","Depth_m",33.7
"St","T_C",5.839
"St","Salinity",0.14
"St","Cond_uScm",0.1875
"St","EC25_uScm",324.159
"St","Density_kgm3",1000.221
"St","Chla_ugL",0.85
"St","Turbidity_FTU",4.27
"St","DO_pc",0.19
"St","DO_mgL",0.024
"St","Depth_m",33.8
"St","T_C",5.841
"St","Salinity",0.14
"St","Cond_uScm",0.1876
"St","EC25_uScm",324.279
"St","Density_kgm3",1000.222
"St","Chla_ugL",0.87
"St","Turbidity_FTU",4.27
"St","DO_pc",0.19
"St","DO_mgL",0.023
"St","Depth_m",33.9
"St","T_C",5.838
"St","Salinity",0.14
"St","Cond_uScm",0.1876
"St","EC25_uScm",324.342
"St","Density_kgm3",1000.222
"St","Chla_ugL",0.87
"St","Turbidity_FTU",4.38
"St","DO_pc",0.19
"St","DO_mgL",0.023
"St","Depth_m",34
"St","T_C",5.839
"St","Salinity",0.14
"St","Cond_uScm",0.1878
"St","EC25_uScm",324.606
"St","Density_kgm3",1000.223
"St","Chla_ugL",0.89
"St","Turbidity_FTU",4.45
"St","DO_pc",0.18
"St","DO_mgL",0.023
"St","Depth_m",34.1
"St","T_C",5.837
"St","Salinity",0.14
"St","Cond_uScm",0.1879
"St","EC25_uScm",324.848
"St","Density_kgm3",1000.223
"St","Chla_ugL",0.87
"St","Turbidity_FTU",4.51
"St","DO_pc",0.18
"St","DO_mgL",0.023
"St","Depth_m",34.2
"St","T_C",5.838
"St","Salinity",0.14
"St","Cond_uScm",0.188
"St","EC25_uScm",325.004
"St","Density_kgm3",1000.224
"St","Chla_ugL",0.93
"St","Turbidity_FTU",4.76
"St","DO_pc",0.18
"St","DO_mgL",0.022
"St","Depth_m",34.3
"St","T_C",5.837
"St","Salinity",0.14
"St","Cond_uScm",0.1881
"St","EC25_uScm",325.2
"St","Density_kgm3",1000.225
"St","Chla_ugL",0.93
"St","Turbidity_FTU",4.87
"St","DO_pc",0.18
"St","DO_mgL",0.023
"St","Depth_m",34.4
"St","T_C",5.835
"St","Salinity",0.14
"St","Cond_uScm",0.1881
"St","EC25_uScm",325.24
"St","Density_kgm3",1000.225
"St","Chla_ugL",0.95
"St","Turbidity_FTU",5
"St","DO_pc",0.18
"St","DO_mgL",0.022
"St","Depth_m",34.5
"St","T_C",5.835
"St","Salinity",0.14
"St","Cond_uScm",0.1883
"St","EC25_uScm",325.498
"St","Density_kgm3",1000.226
"St","Chla_ugL",0.95
"St","Turbidity_FTU",5.14
"St","DO_pc",0.18
"St","DO_mgL",0.022
"St","Depth_m",34.6
"St","T_C",5.837
"St","Salinity",0.14
"St","Cond_uScm",0.1883
"St","EC25_uScm",325.566
"St","Density_kgm3",1000.226
"St","Chla_ugL",1.04
"St","Turbidity_FTU",5.52
"St","DO_pc",0.18
"St","DO_mgL",0.022
"St","Depth_m",34.7
"St","T_C",5.838
"St","Salinity",0.141
"St","Cond_uScm",0.1888
"St","EC25_uScm",326.435
"St","Density_kgm3",1000.227
"St","Chla_ugL",1.52
"St","Turbidity_FTU",8.73
"St","DO_pc",0.17
"St","DO_mgL",0.021
"St","Depth_m",34.8
"St","T_C",5.835
"St","Salinity",0.15
"St","Cond_uScm",0.2006
"St","EC25_uScm",346.821
"St","Density_kgm3",1000.235
"St","Chla_ugL",14.44
"St","Turbidity_FTU",136.06
"St","DO_pc",0.18
"St","DO_mgL",0.022
"St","Depth_m",34.9
"St","T_C",5.794
"St","Salinity",0.185
"St","Cond_uScm",0.2463
"St","EC25_uScm",426.499
"St","Density_kgm3",1000.265
"St","Chla_ugL",3.69
"St","Turbidity_FTU",97.63
"St","DO_pc",0.16
"St","DO_mgL",0.02
"St","Depth_m",35
"St","T_C",5.796
"St","Salinity",0.193
"St","Cond_uScm",0.2565
"St","EC25_uScm",444.075
"St","Density_kgm3",1000.272
"St","Chla_ugL",-0.07
"St","Turbidity_FTU",1.96
"St","DO_pc",0.13
"St","DO_mgL",0.017
"St","Depth_m",35.1
"St","T_C",5.813
"St","Salinity",0.194
"St","Cond_uScm",0.2576
"St","EC25_uScm",445.699
"St","Density_kgm3",1000.272
"St","Chla_ugL",-0.06
"St","Turbidity_FTU",1.21
"St","DO_pc",0.14
"St","DO_mgL",0.018
